title: small/medium graph
milestones: 900
source: 0
341	504	48
341	505	24
341	506	10
341	507	4
341	508	2
342	503	18
342	504	25
342	505	16
342	506	30
342	507	45
342	508	40
343	503	29
343	504	42
343	505	30
343	506	20
343	507	20
343	508	46
344	504	5
344	505	21
344	506	18
344	507	37
344	508	3
345	503	16
345	504	28
345	505	21
345	506	42
345	507	6
346	503	47
346	504	27
346	505	12
346	506	36
346	507	42
346	508	14
347	503	27
347	504	27
347	505	19
347	506	9
347	507	45
347	508	44
348	504	21
348	506	26
348	507	3
348	508	19
349	503	43
349	504	27
349	505	40
349	506	34
349	507	30
349	508	36
350	503	16
350	504	35
350	505	23
350	506	8
350	507	32
350	508	39
351	503	43
351	504	13
351	506	34
351	507	32
351	508	5
352	503	7
352	504	46
352	505	7
352	506	48
352	507	22
352	508	1
353	504	32
353	505	45
353	506	17
353	507	36
353	508	1
354	504	40
354	505	35
354	506	2
354	507	34
354	508	18
355	503	21
355	504	38
355	505	40
355	506	23
355	507	8
356	503	14
356	504	35
356	505	33
356	506	42
356	507	24
356	508	25
357	503	36
357	505	28
357	506	19
357	507	16
358	503	4
358	504	11
358	505	33
358	506	22
358	507	25
358	508	33
359	503	18
359	504	33
359	505	50
359	506	12
359	507	18
359	508	23
360	503	24
360	504	49
360	505	23
360	506	42
360	507	2
360	508	42
361	503	7
361	504	20
361	505	2
361	506	42
361	507	19
361	508	31
362	503	36
362	504	45
362	505	40
362	506	35
362	507	25
362	508	38
363	504	29
363	505	28
363	506	19
363	507	39
363	508	33
364	503	39
364	504	15
364	505	6
364	507	25
364	508	36
365	503	33
365	504	37
365	505	44
365	506	3
365	507	14
365	508	10
366	504	44
366	505	20
366	506	49
366	507	6
366	508	40
367	503	49
367	504	13
367	506	43
367	507	40
367	508	6
368	503	44
368	504	42
368	505	32
368	506	28
368	507	50
368	508	36
369	503	5
369	504	10
369	505	25
369	506	49
369	508	46
370	503	41
370	504	1
370	505	8
370	506	26
370	507	21
370	508	29
371	503	10
371	504	48
371	505	37
371	506	37
371	508	9
372	503	50
372	504	10
372	505	27
372	506	43
372	507	49
372	508	37
373	503	19
373	504	43
373	505	36
373	506	33
373	507	30
373	508	4
374	503	6
374	504	19
374	505	29
374	506	17
374	507	12
374	508	28
375	503	34
375	504	27
375	505	33
375	506	1
375	507	26
375	508	6
376	503	15
376	504	18
376	506	21
376	507	19
376	508	46
377	503	41
377	504	42
377	505	36
377	506	49
377	507	3
377	508	1
378	503	5
378	504	38
378	505	41
378	506	14
378	507	48
378	508	21
379	504	41
379	505	34
379	506	16
379	507	43
379	508	2
380	503	25
380	504	13
380	506	35
380	508	41
381	503	50
381	505	33
381	506	8
381	507	19
381	508	27
382	503	21
382	505	25
382	506	33
382	507	3
382	508	32
383	503	4
383	504	27
383	505	28
383	506	40
383	507	44
384	503	1
384	504	32
384	505	7
384	506	40
384	507	38
384	508	32
385	503	36
385	504	44
385	505	49
385	506	35
385	507	31
385	508	7
386	503	8
386	504	1
386	505	30
386	507	30
386	508	30
387	504	32
387	505	9
387	506	42
387	508	27
388	503	27
388	504	38
388	505	16
388	506	36
388	508	47
389	503	9
389	504	35
389	505	38
389	506	20
389	507	13
389	508	31
390	503	43
390	504	18
390	505	33
390	506	12
390	507	28
390	508	10
391	503	10
391	504	20
391	505	47
391	506	13
391	507	16
392	504	29
392	505	10
392	506	28
392	507	38
392	508	30
393	503	5
393	504	7
393	505	34
393	506	10
393	508	21
394	503	38
394	504	16
394	505	40
394	506	21
394	507	16
394	508	19
395	503	35
395	504	8
395	505	49
395	506	5
395	507	33
395	508	10
396	503	50
396	505	44
396	506	30
396	507	5
396	508	25
397	503	49
397	504	33
397	505	14
397	506	6
397	507	44
397	508	6
398	503	15
398	504	25
398	505	19
398	506	31
398	507	44
398	508	27
399	503	40
399	504	49
399	505	17
399	506	5
399	507	21
399	508	2
400	503	46
400	504	35
400	506	40
400	507	42
400	508	38
401	503	45
401	504	41
401	505	24
401	506	41
401	507	8
401	508	10
402	503	17
402	504	8
402	505	7
402	506	34
402	507	44
402	508	29
403	503	20
403	504	47
403	505	46
403	506	23
403	507	15
403	508	4
404	503	32
404	505	39
404	507	42
404	508	47
405	503	45
405	504	46
405	505	50
405	506	25
405	507	25
406	504	7
406	505	8
406	506	36
406	507	44
406	508	14
407	503	35
407	504	13
407	505	29
407	506	45
407	507	6
407	508	33
408	503	21
408	504	44
408	505	10
408	506	40
408	507	42
409	503	1
409	504	39
409	505	20
409	506	38
409	507	14
409	508	8
410	503	32
410	504	43
410	505	21
410	506	43
410	507	3
410	508	20
411	503	36
411	504	39
411	505	33
411	506	1
411	507	12
411	508	9
412	503	17
412	504	26
412	505	1
412	506	30
412	507	49
412	508	45
413	503	4
413	504	47
413	505	14
413	506	7
413	507	6
413	508	46
414	503	31
414	504	25
414	506	35
414	507	3
414	508	50
415	503	33
415	504	13
415	505	33
415	506	14
415	507	40
415	508	2
416	504	19
416	505	16
416	506	3
416	507	18
416	508	9
417	504	45
417	505	2
417	507	4
417	508	45
418	503	47
418	504	23
418	505	26
418	506	23
418	507	31
418	508	43
419	504	9
419	505	30
419	506	43
419	507	30
419	508	41
420	503	14
420	505	23
420	507	17
420	508	2
421	503	9
421	504	7
421	505	8
421	506	16
421	507	29
421	508	8
422	503	44
422	504	10
422	505	2
422	506	24
422	507	15
422	508	41
423	503	11
423	504	42
423	505	24
423	506	9
423	507	25
423	508	20
424	503	3
424	504	13
424	505	5
424	506	20
424	507	11
424	508	36
425	503	21
425	504	8
425	505	45
425	506	21
425	507	39
425	508	34
426	503	6
426	506	13
426	507	16
426	508	5
427	503	48
427	504	50
427	505	9
427	506	49
427	507	23
427	508	2
428	503	5
428	505	28
428	506	23
428	507	40
428	508	47
429	503	33
429	504	48
429	506	14
429	507	24
429	508	18
430	503	31
430	504	34
430	505	22
430	506	3
430	507	40
430	508	23
431	503	36
431	504	46
431	505	20
431	506	27
431	507	16
431	508	4
432	503	2
432	504	23
432	505	33
432	506	1
432	507	18
432	508	47
433	503	44
433	504	15
433	505	5
433	506	10
433	508	7
434	503	39
434	504	49
434	506	5
434	508	8
435	503	46
435	504	2
435	505	35
435	506	5
435	507	12
435	508	18
436	503	9
436	504	16
436	506	10
436	507	18
436	508	4
437	503	30
437	505	36
437	506	35
437	508	31
438	503	19
438	504	16
438	505	24
438	506	49
438	507	5
438	508	30
439	503	25
439	504	22
439	505	43
439	507	48
440	504	12
440	505	44
440	506	30
440	507	30
440	508	31
441	504	18
441	505	14
441	506	43
441	507	25
441	508	29
442	503	1
442	504	38
442	506	7
442	507	40
442	508	38
443	503	43
443	504	50
443	505	46
443	506	33
443	507	30
443	508	44
444	503	24
444	504	48
444	506	20
444	507	39
444	508	23
445	503	15
445	504	33
445	505	4
445	506	49
445	507	32
445	508	7
446	503	29
446	504	40
446	505	18
446	507	23
446	508	14
447	503	19
447	505	40
447	506	12
447	507	15
447	508	27
448	503	39
448	504	39
448	505	37
448	506	20
448	507	27
449	503	16
449	504	50
449	505	7
449	506	40
449	507	43
449	508	22
450	503	49
450	504	45
450	505	26
450	506	39
450	507	13
450	508	14
451	503	6
451	504	20
451	505	12
451	506	33
451	507	25
451	508	44
452	503	5
452	504	4
452	505	42
452	506	31
452	507	36
452	508	3
453	503	1
453	505	15
453	506	2
453	507	21
453	508	34
454	503	1
454	504	3
454	505	29
454	506	23
454	507	40
454	508	17
455	503	1
455	505	41
455	506	45
455	507	42
456	503	30
456	504	1
456	505	26
456	506	20
456	507	43
456	508	16
457	504	46
457	505	26
457	506	21
457	507	26
457	508	35
458	503	26
458	504	48
458	505	19
458	506	19
458	507	21
458	508	7
459	503	7
459	504	26
459	505	22
459	506	35
459	507	50
459	508	48
460	503	39
460	504	9
460	505	31
460	506	33
460	507	20
460	508	30
461	503	23
461	504	46
461	505	29
461	506	1
461	507	32
461	508	5
462	503	25
462	504	21
462	505	21
462	506	50
462	507	43
462	508	27
463	503	4
463	504	30
463	505	43
463	506	13
463	507	6
463	508	10
464	503	15
464	504	21
464	505	38
464	506	2
464	507	13
464	508	41
465	503	45
465	504	47
465	505	1
465	506	11
465	507	34
465	508	30
466	503	49
466	505	6
466	506	4
466	507	18
466	508	12
467	503	5
467	504	19
467	505	50
467	506	11
467	507	39
467	508	33
468	503	3
468	504	37
468	505	41
468	506	38
468	507	26
468	508	13
469	503	35
469	504	23
469	505	35
469	506	23
469	507	21
469	508	12
470	503	35
470	504	7
470	505	26
470	506	1
470	507	46
470	508	39
471	503	19
471	504	7
471	506	20
471	507	44
471	508	1
472	503	24
472	504	25
472	505	8
472	506	28
472	507	2
472	508	34
473	503	27
473	504	29
473	505	18
473	506	45
473	507	37
473	508	14
474	503	32
474	504	11
474	505	23
474	506	29
474	508	3
475	503	7
475	504	39
475	505	21
475	506	21
475	508	42
476	503	26
476	504	45
476	505	18
476	506	45
476	507	13
476	508	15
477	503	5
477	504	39
477	505	37
477	506	36
477	507	45
477	508	39
478	503	27
478	504	2
478	505	47
478	506	50
478	507	8
479	504	25
479	505	7
479	506	15
479	507	14
479	508	12
480	503	2
480	504	41
480	505	47
480	506	46
480	507	19
480	508	14
481	503	47
481	504	15
481	506	23
481	507	28
481	508	16
482	503	8
482	504	30
482	505	20
482	506	43
482	507	4
483	503	43
483	504	50
483	505	25
483	506	13
483	507	39
483	508	2
484	503	4
484	504	28
484	506	28
484	507	31
484	508	16
485	503	17
485	504	13
485	505	7
485	506	3
485	507	11
486	503	49
486	504	40
486	505	5
486	506	21
486	507	33
486	508	45
487	503	21
487	504	40
487	505	40
487	506	49
487	507	42
487	508	14
488	503	42
488	504	5
488	505	40
488	507	40
488	508	24
489	503	20
489	504	24
489	505	34
489	507	45
489	508	31
490	503	3
490	504	12
490	505	24
490	506	38
490	507	7
490	508	18
491	503	45
491	504	9
491	505	50
491	506	2
491	507	43
491	508	26
492	503	37
492	504	41
492	505	49
492	506	21
492	507	44
492	508	6
493	503	37
493	504	6
493	506	25
493	507	17
493	508	16
494	503	35
494	504	48
494	505	31
494	506	17
494	508	43
495	503	25
495	504	16
495	505	44
495	506	29
495	507	28
495	508	43
496	503	9
496	504	10
496	505	33
496	506	36
496	507	31
496	508	26
497	503	7
497	504	37
497	505	18
497	506	2
497	508	17
498	503	18
498	504	18
498	505	6
498	506	11
498	507	43
498	508	49
499	503	8
499	506	26
499	507	14
499	508	29
500	503	35
500	504	11
500	505	37
500	506	39
500	507	45
500	508	31
501	503	24
501	504	46
501	505	28
501	506	10
501	507	50
501	508	23
502	504	50
502	505	22
502	508	31
0	509	46
0	510	32
0	511	25
0	512	42
0	513	38
0	514	47
1	509	50
1	510	23
1	511	2
1	512	30
1	513	20
1	514	25
2	509	9
2	510	35
2	511	2
2	512	49
2	514	32
3	509	16
3	510	26
3	511	45
3	512	21
3	513	41
3	514	2
4	509	48
4	510	32
4	511	47
4	512	47
4	513	29
4	514	21
5	509	20
5	510	3
5	511	29
5	512	50
5	514	25
6	509	37
6	510	42
6	511	8
6	512	17
6	513	35
7	510	42
7	511	3
7	512	43
7	513	49
8	509	39
8	510	9
8	511	32
8	512	12
8	513	37
8	514	10
9	509	24
9	510	12
9	511	43
9	512	46
9	513	16
9	514	30
10	509	9
10	510	20
10	511	7
10	512	22
10	514	31
11	509	48
11	511	21
11	512	8
11	513	31
11	514	8
12	509	44
12	510	16
12	511	40
12	512	48
12	513	10
12	514	29
13	509	39
13	510	50
13	511	31
13	512	42
13	513	13
13	514	20
14	509	11
14	510	16
14	511	12
14	512	37
14	513	27
14	514	48
15	509	37
15	511	49
15	512	18
15	513	39
15	514	31
16	509	37
16	510	42
16	511	9
16	512	3
16	514	31
17	509	30
17	511	18
17	513	22
17	514	29
18	509	41
18	510	9
18	511	35
18	513	40
18	514	32
19	509	18
19	510	13
19	511	50
19	512	24
19	513	47
19	514	17
20	509	23
20	510	39
20	511	8
20	512	15
20	513	26
20	514	28
21	509	18
21	510	50
21	511	43
21	512	39
21	513	8
21	514	40
22	509	17
22	510	45
22	511	1
22	512	3
22	513	49
22	514	9
23	509	27
23	510	28
23	511	6
23	512	20
23	513	26
23	514	33
24	509	4
24	510	32
24	511	21
24	512	22
24	513	40
24	514	2
25	509	31
25	510	14
25	511	45
25	512	39
25	513	46
25	514	22
26	509	24
26	511	49
26	512	8
26	513	21
26	514	4
27	509	1
27	510	6
27	511	17
27	512	40
27	513	5
28	509	36
28	510	47
28	511	12
28	513	35
29	509	30
29	510	14
29	512	36
29	513	10
29	514	1
30	509	16
30	510	3
30	511	32
30	512	42
30	513	39
30	514	24
31	509	12
31	510	39
31	511	41
31	512	2
31	513	5
31	514	20
32	510	5
32	511	19
32	513	30
32	514	24
33	509	47
33	510	28
33	511	46
33	512	5
33	513	46
33	514	19
34	509	23
34	510	9
34	511	16
34	512	1
34	513	15
34	514	42
35	509	25
35	510	46
35	511	50
35	512	40
35	513	29
35	514	36
36	509	35
36	510	44
36	511	7
36	512	15
36	513	25
36	514	6
37	510	6
37	511	5
37	512	21
37	513	41
37	514	33
38	510	6
38	511	6
38	512	9
38	514	45
39	509	4
39	510	38
39	511	41
39	512	44
39	513	25
39	514	9
40	509	14
40	510	47
40	511	50
40	512	45
40	513	38
40	514	40
41	509	11
41	510	38
41	511	34
41	512	34
41	513	8
41	514	9
42	510	4
42	511	17
42	512	26
42	514	40
43	512	37
43	513	24
43	514	17
44	509	3
44	511	6
44	512	23
44	514	32
45	509	25
45	510	7
45	511	50
45	512	19
45	513	25
45	514	19
46	509	14
46	510	8
46	512	31
46	514	34
47	511	50
47	512	48
47	514	31
48	509	14
48	510	14
48	512	38
48	513	42
48	514	35
49	509	35
49	510	23
49	513	25
50	509	8
50	510	10
50	511	38
50	512	32
50	513	24
50	514	36
51	509	26
51	511	41
51	512	43
51	513	3
51	514	46
52	509	27
52	510	31
52	511	29
52	512	18
52	514	7
53	509	48
53	510	39
53	511	25
53	512	40
53	513	50
53	514	11
54	509	9
54	510	24
54	511	3
54	512	40
54	513	28
54	514	24
55	509	37
55	510	23
55	511	43
55	512	36
55	513	24
55	514	20
56	509	37
56	510	9
56	511	28
56	512	17
56	513	22
56	514	30
57	509	44
57	510	19
57	511	28
57	513	14
57	514	50
58	509	13
58	510	31
58	511	3
58	512	23
58	513	43
58	514	11
59	509	13
59	510	49
59	512	41
59	513	30
59	514	2
60	510	31
60	511	35
60	512	13
60	513	42
60	514	15
61	509	33
61	510	30
61	511	20
61	512	40
61	513	5
61	514	12
62	509	4
62	510	43
62	511	47
62	512	38
62	513	38
62	514	41
63	509	17
63	510	10
63	511	31
63	512	33
63	513	45
63	514	20
64	509	37
64	510	45
64	511	15
64	512	45
64	513	25
64	514	6
65	509	17
65	510	22
65	511	15
65	512	30
65	513	16
66	509	46
66	510	23
66	511	13
66	512	32
66	513	25
66	514	23
67	509	10
67	510	11
67	511	8
67	513	32
67	514	31
68	509	24
68	511	5
68	512	31
68	514	29
69	509	43
69	511	31
69	512	7
69	513	17
69	514	23
70	509	12
70	510	7
70	511	33
70	514	25
71	509	27
71	510	20
71	511	50
71	512	32
71	513	33
72	509	23
72	510	46
72	511	32
72	512	14
72	513	25
72	514	23
73	509	1
73	512	42
73	514	46
74	509	41
74	510	7
74	512	38
74	513	2
74	514	25
75	509	10
75	510	23
75	511	24
75	512	2
75	514	24
76	509	32
76	510	50
76	511	8
76	513	5
76	514	38
77	509	29
77	510	45
77	511	40
77	512	3
77	513	23
77	514	36
78	509	5
78	510	35
78	511	8
78	512	32
78	513	49
79	509	26
79	510	13
79	511	13
79	512	10
79	513	13
79	514	31
80	509	29
80	510	32
80	511	1
80	512	33
81	509	31
81	510	3
81	511	38
81	512	48
81	513	33
81	514	42
82	509	47
82	510	30
82	511	40
82	512	48
82	513	23
82	514	49
83	509	25
83	510	2
83	511	48
83	512	1
83	513	9
83	514	30
84	509	23
84	510	35
84	511	2
84	512	2
84	513	32
84	514	8
85	509	26
85	510	44
85	512	42
85	513	9
86	509	15
86	510	10
86	511	21
86	512	22
86	513	16
87	509	2
87	511	30
87	512	29
87	513	36
87	514	33
88	509	43
88	510	14
88	511	19
88	512	35
88	513	25
88	514	2
89	509	18
89	510	3
89	511	26
89	512	32
89	513	22
89	514	35
90	509	34
90	510	13
90	511	2
90	513	44
90	514	48
91	509	41
91	510	7
91	511	41
91	512	7
91	513	27
91	514	28
92	509	10
92	510	50
92	511	22
92	512	2
92	513	16
92	514	37
93	509	20
93	510	21
93	511	7
93	512	38
93	513	34
94	509	24
94	510	9
94	512	41
94	513	47
94	514	26
95	510	49
95	511	19
95	512	43
95	513	10
95	514	5
96	510	20
96	511	18
96	512	1
96	513	3
96	514	26
97	509	14
97	510	38
97	511	3
97	512	8
97	513	32
97	514	28
98	509	46
98	510	3
98	511	9
98	512	39
98	513	33
98	514	5
99	509	17
99	510	2
99	511	12
99	512	28
99	513	4
99	514	32
100	509	50
100	511	33
100	512	13
100	514	14
101	509	45
101	510	27
101	511	27
101	512	44
101	513	10
101	514	40
102	509	33
102	510	41
102	511	27
102	512	26
102	513	2
102	514	2
103	509	8
103	510	1
103	512	15
103	514	39
104	509	13
104	510	36
104	511	48
104	512	18
104	513	10
104	514	38
105	510	17
105	511	36
105	512	47
105	513	32
105	514	21
106	509	35
106	510	35
106	511	19
106	512	39
106	514	6
107	509	35
107	510	27
107	511	40
107	512	3
107	513	35
107	514	48
108	509	2
108	510	26
108	511	7
108	512	36
108	513	47
108	514	45
109	510	9
109	511	24
109	512	43
109	513	19
109	514	30
110	509	39
110	510	26
110	511	1
110	513	31
111	509	8
111	510	50
111	511	45
111	512	16
111	513	1
111	514	33
112	509	1
112	510	46
112	511	9
112	512	42
112	513	40
112	514	4
113	509	49
113	510	9
113	511	37
113	512	8
113	514	7
114	509	4
114	510	32
114	511	16
114	512	41
114	513	50
115	509	47
115	510	41
115	511	45
115	512	19
115	513	46
115	514	6
116	509	33
116	510	7
116	511	40
116	512	48
116	513	20
116	514	40
117	509	27
117	510	19
117	511	38
117	512	29
117	513	21
117	514	23
118	509	48
118	511	46
118	512	24
118	513	43
118	514	7
119	509	7
119	510	31
119	511	44
119	512	1
119	513	21
119	514	41
120	509	27
120	510	6
120	511	28
120	512	35
120	514	27
121	509	19
121	510	38
121	511	28
121	512	26
121	513	11
121	514	44
122	509	45
122	510	25
122	511	9
122	512	8
122	513	41
122	514	42
123	509	43
123	510	37
123	511	39
123	512	4
123	513	50
123	514	27
124	509	45
124	510	43
124	511	5
124	512	29
124	514	3
125	509	34
125	510	25
125	511	8
125	512	12
125	513	31
125	514	48
126	509	17
126	510	24
126	511	12
126	512	3
126	514	9
127	509	18
127	510	20
127	511	14
127	512	50
127	513	28
127	514	3
128	510	42
128	511	34
128	512	35
128	513	46
128	514	43
129	509	27
129	510	36
129	511	48
129	512	37
129	513	15
129	514	1
130	509	15
130	511	45
130	512	27
130	514	1
131	509	30
131	510	16
131	511	17
131	512	16
131	513	32
132	509	19
132	510	15
132	511	11
132	513	14
133	510	46
133	511	26
133	512	33
133	513	42
133	514	18
134	509	22
134	510	39
134	511	45
134	512	1
134	513	50
134	514	47
135	509	33
135	510	36
135	511	48
135	513	42
135	514	25
136	509	7
136	510	33
136	511	38
136	512	1
136	513	41
136	514	50
137	509	34
137	510	30
137	511	5
137	512	8
137	513	32
137	514	13
138	509	22
138	510	41
138	511	47
138	512	12
138	513	11
139	509	50
139	510	41
139	511	5
139	512	11
139	513	10
139	514	14
140	509	20
140	510	31
140	512	5
140	513	5
140	514	29
141	509	40
141	510	13
141	511	29
141	512	47
141	513	25
141	514	7
142	509	16
142	510	47
142	511	45
142	512	15
142	513	34
142	514	47
143	509	21
143	510	45
143	511	28
143	512	23
143	513	48
143	514	20
144	509	11
144	510	45
144	511	28
144	512	23
144	513	37
144	514	46
145	509	32
145	510	48
145	511	38
145	513	8
146	510	24
146	511	11
146	513	48
146	514	46
147	509	29
147	512	44
147	513	3
147	514	39
148	509	13
148	510	10
148	511	35
148	512	5
148	513	7
148	514	25
149	509	27
149	511	19
149	512	3
149	513	7
149	514	10
150	510	19
150	511	28
150	512	24
150	513	21
150	514	36
151	509	47
151	510	29
151	511	2
151	512	2
151	513	29
151	514	22
152	509	48
152	510	37
152	511	39
152	512	38
152	513	10
152	514	28
153	509	29
153	510	7
153	511	39
153	512	31
153	513	15
153	514	37
154	509	45
154	510	46
154	511	20
154	512	7
154	513	50
155	510	44
155	511	26
155	512	43
155	513	44
155	514	8
156	509	24
156	511	6
156	512	9
156	513	20
156	514	10
157	509	23
157	510	30
157	511	41
157	513	34
158	509	29
158	510	5
158	511	25
158	512	29
158	514	31
159	509	15
159	510	31
159	511	36
159	513	14
159	514	30
160	509	37
160	510	27
160	511	7
160	512	12
160	513	47
160	514	34
161	509	25
161	510	10
161	511	9
161	512	35
161	513	45
161	514	13
162	509	48
162	510	11
162	511	14
162	512	48
162	513	1
162	514	31
163	509	43
163	511	39
163	512	46
163	514	5
164	509	14
164	510	31
164	513	11
164	514	20
165	509	16
165	510	20
165	511	22
165	512	32
165	513	46
165	514	30
166	509	6
166	510	29
166	512	20
166	513	39
166	514	17
167	509	3
167	510	48
167	511	28
167	512	49
167	513	22
167	514	9
168	509	1
168	510	35
168	511	23
168	512	2
168	513	4
168	514	41
169	510	10
169	511	18
169	512	13
169	513	35
169	514	20
170	509	7
170	510	14
170	511	49
170	512	5
170	513	46
170	514	38
171	509	9
171	510	21
171	511	39
171	512	11
171	513	42
171	514	32
172	509	4
172	511	41
172	512	5
172	513	32
172	514	24
173	509	32
173	510	33
173	511	14
173	512	20
173	513	27
173	514	3
174	509	46
174	510	9
174	511	11
174	512	13
174	513	37
174	514	5
175	509	33
175	510	37
175	511	42
175	512	47
175	513	28
175	514	7
176	511	26
176	512	34
176	513	23
176	514	47
177	509	14
177	510	14
177	511	31
177	512	37
177	513	31
177	514	48
178	509	39
178	510	26
178	511	12
178	512	15
178	513	48
178	514	47
179	509	40
179	510	4
179	511	14
179	512	47
179	513	12
179	514	6
180	509	15
180	510	31
180	512	31
180	513	4
180	514	41
181	509	33
181	511	3
181	513	1
181	514	11
182	509	22
182	510	48
182	511	24
182	512	37
182	513	34
182	514	2
183	509	13
183	513	46
183	514	6
184	509	47
184	510	39
184	511	47
184	512	2
184	513	19
184	514	38
185	510	14
185	511	12
185	512	5
185	513	32
185	514	21
186	510	15
186	511	22
186	512	1
186	513	44
186	514	29
187	509	49
187	510	42
187	511	43
187	512	39
187	513	7
187	514	48
188	509	38
188	511	32
188	512	42
188	513	29
188	514	19
189	509	21
189	510	19
189	511	23
189	512	30
189	513	18
189	514	49
190	509	1
190	510	7
190	511	20
190	512	30
190	513	20
190	514	30
191	509	12
191	510	7
191	511	20
191	512	9
191	514	27
192	510	46
192	511	37
192	512	29
192	513	33
192	514	49
193	509	13
193	510	24
193	511	15
193	513	44
193	514	37
194	509	6
194	510	36
194	511	38
194	512	38
194	513	20
194	514	12
195	509	6
195	510	21
195	511	10
195	514	11
196	509	26
196	510	29
196	511	28
196	512	19
196	513	38
196	514	44
197	509	5
197	510	1
197	511	47
197	512	13
197	513	15
197	514	37
198	509	15
198	510	35
198	511	47
198	512	22
198	513	2
198	514	44
199	509	24
199	510	45
199	511	35
199	512	36
199	514	38
200	509	19
200	510	50
200	511	26
200	512	15
200	513	36
200	514	48
201	509	9
201	510	17
201	511	47
201	512	29
201	513	44
201	514	24
202	509	29
202	510	43
202	511	34
202	512	6
202	513	44
202	514	32
203	509	26
203	511	11
203	512	33
203	513	18
203	514	23
204	509	25
204	511	4
204	512	24
204	513	43
204	514	41
205	509	23
205	510	18
205	511	26
205	512	33
205	513	36
205	514	4
206	509	21
206	510	3
206	511	32
206	512	1
206	513	6
207	509	11
207	510	44
207	511	22
207	512	27
207	513	20
207	514	26
208	509	28
208	510	32
208	511	26
208	512	37
208	513	15
208	514	50
209	509	32
209	510	43
209	511	39
209	512	35
209	514	28
210	509	39
210	510	17
210	512	17
210	513	45
210	514	15
211	509	29
211	510	22
211	511	36
211	512	17
211	513	28
211	514	19
212	509	15
212	510	10
212	511	8
212	512	31
212	514	7
213	509	14
213	510	30
213	511	46
213	512	3
213	513	5
214	510	31
214	511	39
214	512	13
214	513	38
214	514	3
215	509	43
215	510	4
215	511	36
215	512	35
215	514	49
216	509	43
216	510	42
216	511	41
216	512	23
216	513	15
217	509	48
217	510	33
217	511	20
217	512	45
217	513	15
217	514	29
218	509	9
218	510	20
218	511	9
218	512	45
218	513	25
218	514	47
219	509	24
219	510	15
219	511	29
219	512	22
219	513	41
219	514	37
220	509	27
220	510	34
220	511	19
220	512	13
220	513	29
220	514	24
221	509	17
221	510	42
221	512	41
221	513	24
221	514	48
222	509	36
222	510	5
222	511	47
222	512	50
222	513	38
222	514	41
223	509	3
223	510	46
223	511	33
223	512	4
223	513	46
223	514	14
224	509	24
224	510	19
224	511	13
224	512	30
224	514	34
225	509	19
225	510	11
225	511	32
225	513	15
225	514	22
226	509	29
226	510	40
226	511	28
226	512	8
226	513	24
226	514	49
227	510	11
227	511	10
227	512	35
227	514	3
228	509	34
228	510	20
228	511	49
228	512	26
228	513	44
228	514	29
229	509	40
229	510	23
229	512	47
229	513	1
229	514	9
230	509	1
230	510	22
230	511	12
230	512	39
230	514	21
231	509	4
231	510	5
231	511	43
231	512	35
231	513	37
231	514	29
232	509	23
232	510	5
232	511	31
232	512	14
232	513	47
232	514	14
233	509	45
233	510	22
233	512	44
233	513	35
233	514	21
234	509	8
234	510	50
234	511	6
234	512	11
234	513	47
234	514	23
235	510	20
235	511	15
235	512	45
235	513	49
235	514	34
236	509	37
236	510	15
236	511	50
236	512	23
236	513	40
237	509	20
237	510	38
237	511	20
237	512	24
237	514	46
238	509	50
238	510	27
238	513	37
238	514	48
239	509	39
239	510	27
239	511	45
239	512	6
239	513	46
239	514	3
240	509	8
240	510	16
240	511	9
240	512	31
240	513	20
240	514	17
241	509	26
241	510	26
241	511	31
241	512	38
241	513	38
241	514	12
242	509	18
242	510	16
242	511	39
242	512	12
242	514	29
243	510	40
243	511	22
243	512	6
243	514	33
244	510	46
244	511	9
244	512	1
244	513	2
244	514	31
245	509	30
245	511	18
245	512	46
245	513	28
245	514	9
246	509	16
246	510	17
246	511	39
246	512	36
246	513	6
246	514	18
247	509	30
247	510	37
247	511	5
247	513	25
247	514	8
248	509	1
248	510	7
248	511	6
248	512	28
248	513	3
248	514	20
249	509	50
249	510	16
249	511	35
249	512	38
249	513	17
250	509	44
250	511	4
250	512	43
250	513	36
250	514	39
251	510	47
251	511	41
251	513	2
251	514	11
252	509	48
252	510	23
252	511	13
252	512	6
252	513	6
252	514	25
253	509	28
253	510	29
253	511	40
253	512	15
253	513	10
253	514	26
254	509	20
254	510	22
254	511	44
254	512	23
254	514	46
255	509	25
255	510	34
255	511	15
255	513	17
255	514	6
256	511	13
256	512	27
256	513	44
256	514	15
257	509	26
257	510	35
257	511	22
257	512	14
257	513	4
257	514	7
258	509	26
258	510	27
258	511	42
258	512	5
258	513	45
258	514	46
259	509	18
259	510	33
259	511	26
259	513	3
259	514	7
260	509	8
260	510	38
260	511	19
260	512	49
260	513	6
260	514	10
261	509	5
261	510	38
261	511	1
261	512	2
261	513	9
261	514	42
262	509	48
262	510	44
262	511	26
262	512	26
262	513	18
262	514	27
263	509	46
263	510	21
263	511	40
263	512	35
263	513	41
263	514	50
264	509	15
264	510	3
264	511	27
264	512	45
264	513	35
264	514	29
265	509	40
265	510	47
265	511	19
265	512	45
265	513	1
265	514	18
266	510	4
266	511	42
266	512	37
266	513	44
267	509	19
267	510	30
267	511	43
267	512	3
267	513	28
268	509	27
268	510	45
268	511	47
268	512	4
268	513	29
268	514	16
269	509	32
269	510	12
269	511	41
269	512	10
269	513	26
